document_id,bbl,property_type,street_number,street_name,unit
2025050200454008,1008051105,OT,835,AVENUE OF THE AMERICAS,GARM
2025050200454008,1008051103,TS,835,AVENUE OF THE AMERICAS,HOTEL
2025050200454008,1008051101,OT,835,AVENUE OF THE AMERICAS,RET
2025050200454008,1008051104,OT,835,AVENUE OF THE AMERICAS,GARC
2025050200454008,1008051102,OT,835,AVENUE OF THE AMERICAS,REST
2025040800259032,4009060005,VN,8-01,26 AVENUE,
2025042800549001,1005141302,CC,109,PRINCE STREET,C2
2025042800549001,1005141301,CC,109,PRINCE STREET,C1
2025040800259032,4009060001,VN,8-51,26 AVENUE,
2025020600890001,1013160023,CR,235,EAST 42 STREET,
2025011700644001,3027320012,AP,88,RICHARDSON STREET,
2025012400992011,3045860298,VR,N/A,ERSKINE STREET,
2025012400992011,3045860297,VR,N/A,FOUNTAIN AVENUE,
2025012400992011,3045860299,CR,N/A,FOUNTAIN AVENUE,
2025010200845002,3026120001,CR,400,KINGSLAND AVENUE,
2025010200840010,3024281105,CC,325,KENT AVENUE,R3
2025010200840010,3024281102,CC,325,KENT AVENUE,P1
2025010200840010,3024281104,CC,325,KENT AVENUE,R2
2025010200840010,3024281101,CC,325,KENT AVENUE,C1
2025010200840010,3024281103,CC,325,KENT AVENUE,R1
2025010200840006,3024281105,CC,325,KENT AVENUE,R3
2025010200840006,3024281101,CC,325,KENT AVENUE,C1
2025010200840006,3024281103,CC,325,KENT AVENUE,R1
2025010200840006,3024281102,CC,325,KENT AVENUE,P1
2025010200840006,3024281104,CC,325,KENT AVENUE,R2
2024121001043001,3021061103,MC,29,FLATBUSH AVENUE,C
2024121001043001,3021061101,CC,29,FLATBUSH AVENUE,A
2024121001043001,3021061104,PS,29,FLATBUSH AVENUE,D
2024121001043001,3021061102,MC,29,FLATBUSH AVENUE,B
2024121000938003,1010511107,CR,450,WEST 42ND STREET,HOTEL
2024103100823001,2033370035,CR,3348,ROCHAMBEAU AVENUE,
2024110500898004,1014011002,PS,165,EAST 66TH ST,GAR
2024110500898004,1014011003,AP,165,EAST 66TH ST,RES
2024110100242006,1008640049,AP,30,EAST 35TH STREET,
2024110100242006,1008640051,RS,26,EAST 35TH STREET,
2024110100242006,1008640047,RS,34,EAST 35TH STREET,
2024110100242006,1008640048,AP,32,EAST 35TH STREET,
2024110100242006,1008640050,RS,28,EAST 35TH STREET,
2024103100823001,2033270001,CR,111,EAST 210 STREET,
2024103100823001,2033430283,CR,170,EAST GUN HILL ROAD,
2024103000647008,1008510001,OF,175,FIFTH AVENUE,
2024101000297001,1009621108,IB,550,1ST AVENUE,KML-H
2024101000297001,1009621072,IB,550,1ST AVENUE,HCC-H
2024101000297001,1009230001,CR,302,2 AVENUE,
2024101000297001,1009621028,IB,550,1ST AVENUE,UH-H
2024101000297001,1008890050,CR,160,EAST 34TH STREET,
2024073100470011,1005960030,CR,80,CLARKSON STREET,
2024062800535011,1016250033,CR,1760,3 AVENUE,
2024072500475001,1001020001,OT,154,NASSAU STREET,
2024070500280001,1012721224,SC,730,FIFTH AVENUE,26A
2024051500119003,1019840028,AP,1440,AMSTERDAM AVENUE,
2024053100836006,3004450011,AP,395,CARROLL ST,
2024053100836006,3004450050,OT,DEMAPPED,FKA PRESIDENT STREET,0
2024061800154001,1010291260,SC,217,WEST 57TH STREET,107
2024053100836006,3004380001,AP,325,BOND STREET,
2024033000030012,3044340010,CR,30,INSPIRATION LANE,
2026022400595008,2023440060,VR,261,WALTON AVENUE,
2026032900010001,2024300045,CR,1160,TELLER AVENUE,
2026030900405001,4001830051,CR,42-02,NORTHERN BOULEVARD,
2026030200423006,3043690011,OT,520,STANLEY AVENUE,
2026030200423006,3043750050,OT,696,STANLEY AVENUE,
2026030200423006,3043930001,AP,180,WORTMAN AVENUE,
2026030200423006,3043970001,AP,270,WORTMAN AVENUE,
2026030200423006,3043690001,AP,875,PENNSYLVANIA AVENUE,
2026030200423006,3043710001,AP,570,STANLEY AVENUE,
2026021700661001,3002900013,CR,340,HENRY STREET,
2026010701032001,3004621004,CC,125,3RD STREET,R1
2026012700462001,1003971301,OT,250,EAST HOUSTON STREET,1
2026012700462001,1003971302,OT,250,EAST HOUSTON STREET,2
2026012300850009,4049450034,CR,34-01,COLLEGE POINT BLVD,
2026012200003002,1000510001,CR,101,GREENWICH STREET,
2026010900967003,4050661203,CC,40-22,COLLEGE POINT BLVD,D
2026010701032001,3004621001,CC,125,3RD STREET,C1
2026010701032001,3004621002,CC,125,3RD STREET,TH1
2026010701032001,3004621003,CC,125,3RD STREET,TH2
2025122800004059,3083290225,AP,9910,SEAVIEW AVENUE,
2025111000741003,4096210001,AP,134-20,87TH AVENUE,
2025122600501006,1008060076,CR,371,7 AVENUE,
2025122600501006,1008060069,CR,148,WEST 31 STREET,
2025122400166009,2024890060,CR,1225,GERARD AVENUE,
2025120800143001,3056310001,CR,4813,9 AVENUE,
2025111000741003,4092450300,AP,84-20,AUSTIN STREET,
2025111000741003,4030970038,AP,64-85,WETHEROLE STREET,
2025111000741003,4031640054,AP,67-15,DARTMOUTH STREET,
2025111000741003,4030850008,AP,64-20,SAUNDERS STREET,
2025111000741003,4096310227,AP,123-30,83 AVENUE,
2025111000741003,4030840020,AP,97-50,QUEENS BOULEVARD,
2025111000741003,4020900026,AP,63-60,98 STREET,
2025111000741003,4030870007,AP,65-44,SAUNDERS STREET,
2025111700733009,1013161019,CR,205,EAST 42 STREET,11
2025102300573005,1017910001,CR,225,EAST 126 STREET,
2025103000408006,2024960064,CR,N/A,RIVER AVENUE,
2025111700733009,1013161017,CR,205,EAST 42 STREET,99
2025111700733009,1013161012,CR,205,EAST 42 STREET,4
2025111700733009,1013161009,CR,205,EAST 42 STREET,1
2025111700733009,1013161014,CR,205,EAST 42 STREET,6
2025111700733009,1013161030,CR,205,EAST 42 STREET,ST210
2025111700733009,1013161024,CR,205,EAST 42 STREET,16
2025111700733009,1013161007,CR,205,EAST 42 STREET,5
2025111700733009,1013161005,CR,205,EAST 42 STREET,215
2025111700733009,1013161001,CR,205,EAST 42 STREET,203
2025111700733009,1013161008,CR,205,EAST 42 STREET,ADMIS
2025111700733009,1013161010,CR,205,EAST 42 STREET,2
2025111700733009,1013161016,CR,205,EAST 42 STREET,88
2025111700733009,1013161018,CR,205,EAST 42 STREET,10
2025111700733009,1013161022,CR,205,EAST 42 STREET,14
2025111700733009,1013161023,CR,205,EAST 42 STREET,15
2025111700733009,1013161015,CR,205,EAST 42 STREET,77
